# Open Claw, Phase: slack, Height: 10953.9mm, Created: 2026-05-26 12:36
#
# === Connector parameters (see diagram) ===
# A  radius van de buis (push_radius):        20.0mm  (0.02000m)
# B  marge (push_radius_margin):              1.0mm  (0.00100m)
# C  offset door radius (= t1/2):             2.5mm  (0.00250m)
# D  randafstand (tab_extension):           30.0mm  (0.03000m)
# E  diameter gat (tab_hole_diameter):      14.0mm  (0.01400m)
# t1 dikte staal (disc_thickness):             5.0mm  (0.00500m)
# t2 dikte POM (disc_separator):              2.0mm  (0.00200m)
#    cap_thickness:                           5.0mm  (0.00500m)
#    pull_radius:                             7.0mm  (0.00700m)
#
# === Afgeleide waarden ===
#    A + B + C  = 23.5mm  (halve breedte schijf)
#    C + D + E  = 46.5mm  (tab lengte)
#    t1 + t2    = 7.0mm  (schijf + separator)
#    disc_center_offset(0) = 9.5mm  (as-afstand tot centrum eerste schijf)
#
# Orientation check (CSV coords, mm, Z-up): ground plane at Z=0, apex at Z=10953.9
# Lowest[1]: joint=C52 X=2953.9 Y=884.0 Z=3769.5
# Lowest[2]: joint=B52 X=-711.8 Y=-2999.5 Z=3769.6
# Lowest[3]: joint=A52 X=-2241.8 Y=2117.0 Z=3770.0
# Highest:   joint=Z1 X=0.8 Y=-0.1 Z=10953.9
# === Bend snap quality ===
# Bend count (K):       4
# Magnitude source:     LOCKED to factory inventory (no per-export reoptimisation)
# Optimal magnitudes:   [12°, 30°, 49°, 68°]
# Effective signed set: [-68°, -49°, -30°, -12°, +12°, +30°, +49°, +68°]
# Bend counts (signed): -68°×60  -49°×114  -30°×78  -12°×27  +12°×51  +30°×24  +49°×6  +68°×0
# Bend counts (per magnitude): 12°×78  30°×102  49°×120  68°×60
# Cable ends measured:  360
# Snap error:           mean |Δ|=4.77°  max |Δ|=9.43°  RMS=5.54°
#
# === Tab arm clearance ===
# Per joint-end, minimum 3D distance between any two arm segments (tab_pos -> pull_end_pos).
# Joint-ends measured: 92
# Pairs measured:      528
# Clearance:           min=15.0mm  mean=38.7mm  max=51.5mm
#
Index,Role,Length(m),Strain,AlphaX,AlphaY,AlphaZ,AlphaJoint,AlphaSlot,AlphaAngle,OmegaX,OmegaY,OmegaZ,OmegaJoint,OmegaSlot,OmegaAngle
566,tab,0.047,0.000e0,14.599,-1315.825,9090.023,C02,2,0.000,-18.919,-1284.989,9080.646,C02,2,0.000
567,axial,0.007,0.000e0,36.673,-1323.378,9087.203,C02,2,90,35.376,-1328.765,9091.481,C02,3,90
568,radial,0.023,0.000e0,35.376,-1328.765,9091.481,C02,3,0.000,47.142,-1317.926,9108.695,C02,3,0.000
569,tab,0.046,0.000e0,47.142,-1317.926,9108.695,C02,3,0.000,71.612,-1281.461,9123.984,C02,3,0.000
570,axial,0.007,0.000e0,35.376,-1328.765,9091.481,C02,3,90,34.079,-1334.152,9095.760,C02,4,90
571,radial,0.023,0.000e0,34.079,-1334.152,9095.760,C02,4,0.000,35.116,-1348.905,9077.497,C02,4,0.000
572,tab,0.047,0.000e0,35.116,-1348.905,9077.497,C02,4,0.000,38.915,-1370.020,9036.242,C02,4,0.000
573,axial,0.010,0.000e0,160.586,1100.422,8271.825,C03,0,90,163.648,1107.243,8265.965,C03,1,90
574,radial,0.023,0.000e0,163.648,1107.243,8265.965,C03,1,0.000,151.481,1123.206,8278.188,C03,1,0.000
575,tab,0.046,0.000e0,151.481,1123.206,8278.188,C03,1,0.000,124.378,1118.728,8315.706,C03,1,0.000
576,axial,0.007,0.000e0,163.648,1107.243,8265.965,C03,1,90,165.904,1112.270,8261.646,C03,2,90
577,radial,0.023,0.000e0,165.904,1112.270,8261.646,C03,2,0.000,168.890,1096.323,8244.646,C03,2,0.000
578,tab,0.046,0.000e0,168.890,1096.323,8244.646,C03,2,0.000,171.553,1058.518,8217.703,C03,2,0.000
579,axial,0.007,0.000e0,165.904,1112.270,8261.646,C03,2,90,168.160,1117.296,8257.328,C03,3,90
580,radial,0.024,0.000e0,168.160,1117.296,8257.328,C03,3,0.000,146.093,1124.937,8254.693,C03,3,0.000
581,tab,0.046,0.000e0,146.093,1124.937,8254.693,C03,3,0.000,115.773,1154.725,8235.836,C03,3,0.000
582,axial,0.007,0.000e0,168.160,1117.296,8257.328,C03,3,90,170.416,1122.322,8253.011,C03,4,90
583,radial,0.024,0.000e0,170.416,1122.322,8253.011,C03,4,0.000,192.445,1118.766,8260.381,C03,4,0.000
584,tab,0.047,0.000e0,192.445,1118.766,8260.381,C03,4,0.000,222.702,1095.978,8287.353,C03,4,0.000
585,axial,0.010,0.000e0,-614.161,-625.714,9754.725,C01,0,90,-617.222,-632.535,9760.585,C01,1,90
586,radial,0.023,0.000e0,-617.222,-632.535,9760.585,C01,1,0.000,-595.179,-640.292,9763.073,C01,1,0.000
587,tab,0.047,0.000e0,-595.179,-640.292,9763.073,C01,1,0.000,-564.945,-615.083,9738.321,C01,1,0.000
588,axial,0.007,0.000e0,-617.222,-632.535,9760.585,C01,1,90,-619.478,-637.562,9764.903,C01,2,90
589,radial,0.024,0.000e0,-619.478,-637.562,9764.903,C01,2,0.000,-640.716,-627.518,9765.498,C01,2,0.000
590,tab,0.047,0.000e0,-640.716,-627.518,9765.498,C01,2,0.000,-656.975,-589.281,9744.622,C01,2,0.000
591,axial,0.007,0.000e0,-619.478,-637.562,9764.903,C01,2,90,-621.734,-642.588,9769.222,C01,3,90
592,radial,0.023,0.000e0,-621.734,-642.588,9769.222,C01,3,0.000,-611.518,-631.623,9787.322,C01,3,0.000
593,tab,0.047,0.000e0,-611.518,-631.623,9787.322,C01,3,0.000,-594.861,-617.343,9828.320,C01,3,0.000
594,axial,0.007,0.000e0,-621.734,-642.588,9769.222,C01,3,90,-623.990,-647.615,9773.539,C01,4,90
595,radial,0.024,0.000e0,-623.990,-647.615,9773.539,C01,4,0.000,-629.656,-660.960,9755.044,C01,4,0.000
596,tab,0.046,0.000e0,-629.656,-660.960,9755.044,C01,4,0.000,-631.870,-667.135,9709.009,C01,4,0.000
597,axial,0.009,0.000e0,0.613,0.144,9162.443,Z2,0,90,0.612,0.145,9152.943,Z2,1,90
598,radial,0.023,0.000e0,0.612,0.145,9152.943,Z2,1,0.000,-5.672,22.790,9152.947,Z2,1,0.000
599,tab,0.047,0.000e0,-5.672,22.790,9152.947,Z2,1,0.000,-16.438,61.590,9176.204,Z2,1,0.000
600,axial,0.007,0.000e0,0.612,0.145,9152.943,Z2,1,90,0.612,0.146,9145.942,Z2,2,90
601,radial,0.023,0.000e0,0.612,0.146,9145.942,Z2,2,0.000,23.364,-5.734,9145.939,Z2,2,0.000
602,tab,0.047,0.000e0,23.364,-5.734,9145.939,Z2,2,0.000,62.355,-15.813,9169.186,Z2,2,0.000
603,axial,0.007,0.000e0,0.612,0.146,9145.942,Z2,2,90,0.611,0.147,9138.942,Z2,3,90
604,radial,0.024,0.000e0,0.611,0.147,9138.942,Z2,3,0.000,-15.858,-16.616,9138.941,Z2,3,0.000
605,tab,0.047,0.000e0,-15.858,-16.616,9138.941,Z2,3,0.000,-44.079,-45.345,9162.190,Z2,3,0.000
606,axial,0.010,0.000e0,474.609,947.856,8472.753,C11,0,90,470.318,953.358,8479.200,C11,1,90
607,radial,0.023,0.000e0,470.318,953.358,8479.200,C11,1,0.000,451.434,954.918,8465.302,C11,1,0.000
608,tab,0.047,0.000e0,451.434,954.918,8465.302,C11,1,0.000,456.908,931.105,8425.738,C11,1,0.000
609,axial,0.007,0.000e0,470.318,953.358,8479.200,C11,1,90,467.157,957.412,8483.950,C11,2,90
610,radial,0.024,0.000e0,467.157,957.412,8483.950,C11,2,0.000,476.057,976.522,8473.566,C11,2,0.000
611,tab,0.047,0.000e0,476.057,976.522,8473.566,C11,2,0.000,503.461,981.006,8436.268,C11,2,0.000
612,axial,0.007,0.000e0,467.157,957.412,8483.950,C11,2,90,463.995,961.466,8488.702,C11,3,90
613,radial,0.024,0.000e0,463.995,961.466,8488.702,C11,3,0.000,447.699,967.359,8472.828,C11,3,0.000
614,tab,0.046,0.000e0,447.699,967.359,8472.828,C11,3,0.000,411.792,984.363,8448.667,C11,3,0.000
615,axial,0.007,0.000e0,463.995,961.466,8488.702,C11,3,90,460.833,965.520,8493.452,C11,4,90
616,radial,0.023,0.000e0,460.833,965.520,8493.452,C11,4,0.000,476.916,959.336,8509.432,C11,4,0.000
617,tab,0.046,0.000e0,476.916,959.336,8509.432,C11,4,0.000,512.410,941.768,8533.799,C11,4,0.000
618,axial,0.009,0.000e0,584.332,-884.236,8472.681,B11,0,90,591.243,-883.272,8479.128,B11,1,90
619,radial,0.023,0.000e0,591.243,-883.272,8479.128,B11,1,0.000,602.035,-867.696,8465.230,B11,1,0.000
620,tab,0.046,0.000e0,602.035,-867.696,8465.230,B11,1,0.000,578.674,-860.527,8425.669,B11,1,0.000
621,axial,0.007,0.000e0,591.243,-883.272,8479.128,B11,1,90,596.334,-882.561,8483.879,B11,2,90
622,radial,0.023,0.000e0,596.334,-882.561,8483.879,B11,2,0.000,608.434,-899.823,8473.493,B11,2,0.000
623,tab,0.046,0.000e0,608.434,-899.823,8473.493,B11,2,0.000,598.614,-925.796,8436.194,B11,2,0.000
624,axial,0.007,0.000e0,596.334,-882.561,8483.879,B11,2,90,601.426,-881.850,8488.629,B11,3,90
625,radial,0.024,0.000e0,601.426,-881.850,8488.629,B11,3,0.000,614.677,-870.682,8472.757,B11,3,0.000
626,tab,0.046,0.000e0,614.677,-870.682,8472.757,B11,3,0.000,647.355,-848.085,8448.596,B11,3,0.000
627,axial,0.007,0.000e0,601.426,-881.850,8488.629,B11,3,90,606.518,-881.140,8493.381,B11,4,90
628,radial,0.023,0.000e0,606.518,-881.140,8493.381,B11,4,0.000,593.123,-891.979,8509.359,B11,4,0.000
629,tab,0.047,0.000e0,593.123,-891.979,8509.359,B11,4,0.000,560.164,-913.940,8533.726,B11,4,0.000
630,axial,0.009,0.000e0,-1057.197,-63.198,8472.717,A11,0,90,-1059.817,-69.664,8479.164,A11,1,90
631,radial,0.023,0.000e0,-1059.817,-69.664,8479.164,A11,1,0.000,-1051.724,-86.799,8465.267,A11,1,0.000
632,tab,0.047,0.000e0,-1051.724,-86.799,8465.267,A11,1,0.000,-1033.836,-70.152,8425.704,A11,1,0.000
633,axial,0.007,0.000e0,-1059.817,-69.664,8479.164,A11,1,90,-1061.747,-74.429,8483.915,A11,2,90
634,radial,0.023,0.000e0,-1061.747,-74.429,8483.915,A11,2,0.000,-1082.746,-76.277,8473.530,A11,2,0.000
635,tab,0.046,0.000e0,-1082.746,-76.277,8473.530,A11,2,0.000,-1100.329,-54.786,8436.230,A11,2,0.000
636,axial,0.007,0.000e0,-1061.747,-74.429,8483.915,A11,2,90,-1063.677,-79.194,8488.666,A11,3,90
637,radial,0.023,0.000e0,-1063.677,-79.194,8488.666,A11,3,0.000,-1060.632,-96.254,8472.793,A11,3,0.000
638,tab,0.046,0.000e0,-1060.632,-96.254,8472.793,A11,3,0.000,-1057.404,-135.852,8448.631,A11,3,0.000
639,axial,0.007,0.000e0,-1063.677,-79.194,8488.666,A11,3,90,-1065.608,-83.959,8493.417,A11,4,90
640,radial,0.023,0.000e0,-1065.608,-83.959,8493.417,A11,4,0.000,-1068.296,-66.939,8509.396,A11,4,0.000
641,tab,0.047,0.000e0,-1068.296,-66.939,8509.396,A11,4,0.000,-1070.833,-27.416,8533.762,A11,4,0.000
642,axial,0.010,0.000e0,-508.564,1291.058,7122.543,A12,0,90,-505.944,1297.524,7116.096,A12,1,90
643,radial,0.023,0.000e0,-505.944,1297.524,7116.096,A12,1,0.000,-501.768,1280.370,7100.587,A12,1,0.000
644,tab,0.046,0.000e0,-501.768,1280.370,7100.587,A12,1,0.000,-510.561,1238.306,7118.351,A12,1,0.000
645,axial,0.007,0.000e0,-505.944,1297.524,7116.096,A12,1,90,-504.014,1302.289,7111.345,A12,2,90
646,radial,0.024,0.000e0,-504.014,1302.289,7111.345,A12,2,0.000,-481.875,1294.497,7112.525,A12,2,0.000
647,tab,0.046,0.000e0,-481.875,1294.497,7112.525,A12,2,0.000,-450.348,1265.318,7130.327,A12,2,0.000
648,axial,0.007,0.000e0,-504.014,1302.289,7111.345,A12,2,90,-502.083,1307.054,7106.595,A12,3,90
649,radial,0.024,0.000e0,-502.083,1307.054,7106.595,A12,3,0.000,-514.289,1295.573,7090.119,A12,3,0.000
650,tab,0.047,0.000e0,-514.289,1295.573,7090.119,A12,3,0.000,-535.248,1279.933,7051.669,A12,3,0.000
651,axial,0.007,0.000e0,-502.083,1307.054,7106.595,A12,3,90,-500.153,1311.819,7101.844,A12,4,90
652,radial,0.024,0.000e0,-500.153,1311.819,7101.844,A12,4,0.000,-496.239,1327.365,7119.028,A12,4,0.000
653,tab,0.046,0.000e0,-496.239,1327.365,7119.028,A12,4,0.000,-495.943,1338.178,7164.252,A12,4,0.000
654,axial,0.009,0.000e0,-357.750,1001.232,8992.802,A13,0,90,-352.271,1003.138,9000.324,A13,1,90
655,radial,0.023,0.000e0,-352.271,1003.138,9000.324,A13,1,0.000,-368.707,994.217,9014.555,A13,1,0.000
656,tab,0.046,0.000e0,-368.707,994.217,9014.555,A13,1,0.000,-410.281,974.265,9020.529,A13,1,0.000
657,axial,0.007,0.000e0,-352.271,1003.138,9000.324,A13,1,90,-348.234,1004.543,9005.868,A13,2,90
658,radial,0.023,0.000e0,-348.234,1004.543,9005.868,A13,2,0.000,-357.531,1026.086,9007.182,A13,2,0.000
659,tab,0.047,0.000e0,-357.531,1026.086,9007.182,A13,2,0.000,-389.841,1047.010,8981.095,A13,2,0.000
660,axial,0.007,0.000e0,-348.234,1004.543,9005.868,A13,2,90,-344.196,1005.947,9011.411,A13,3,90
661,radial,0.024,0.000e0,-344.196,1005.947,9011.411,A13,3,0.000,-357.002,991.196,9024.475,A13,3,0.000
662,tab,0.047,0.000e0,-357.002,991.196,9024.475,A13,3,0.000,-353.385,979.089,9069.226,A13,3,0.000
663,axial,0.007,0.000e0,-344.196,1005.947,9011.411,A13,3,90,-340.159,1007.352,9016.954,A13,4,90
664,radial,0.023,0.000e0,-340.159,1007.352,9016.954,A13,4,0.000,-321.963,1011.458,9002.662,A13,4,0.000
665,tab,0.047,0.000e0,-321.963,1011.458,9002.662,A13,4,0.000,-292.320,1017.465,8967.342,A13,4,0.000
666,axial,0.010,0.000e0,-1539.385,590.141,7370.393,A14,0,90,-1544.864,588.234,7362.870,A14,1,90
667,radial,0.024,0.000e0,-1544.864,588.234,7362.870,A14,1,0.000,-1563.900,594.487,7375.150,A14,1,0.000
668,tab,0.046,0.000e0,-1563.900,594.487,7375.150,A14,1,0.000,-1568.370,609.645,7418.882,A14,1,0.000
669,axial,0.007,0.000e0,-1544.864,588.234,7362.870,A14,1,90,-1548.901,586.830,7357.327,A14,2,90
670,radial,0.024,0.000e0,-1548.901,586.830,7357.327,A14,2,0.000,-1551.630,564.754,7364.908,A14,2,0.000
671,tab,0.046,0.000e0,-1551.630,564.754,7364.908,A14,2,0.000,-1534.932,543.138,7402.540,A14,2,0.000
672,axial,0.007,0.000e0,-1548.901,586.830,7357.327,A14,2,90,-1552.938,585.425,7351.784,A14,3,90
673,radial,0.023,0.000e0,-1552.938,585.425,7351.784,A14,3,0.000,-1563.729,606.138,7354.395,A14,3,0.000
674,tab,0.046,0.000e0,-1563.729,606.138,7354.395,A14,3,0.000,-1597.977,625.984,7329.993,A14,3,0.000
675,axial,0.007,0.000e0,-1552.938,585.425,7351.784,A14,3,90,-1556.976,584.021,7346.241,A14,4,90
676,radial,0.023,0.000e0,-1556.976,584.021,7346.241,A14,4,0.000,-1538.344,575.301,7334.880,A14,4,0.000
677,tab,0.046,0.000e0,-1538.344,575.301,7334.880,A14,4,0.000,-1493.006,565.023,7333.824,A14,4,0.000
678,axial,0.010,0.000e0,229.773,408.602,7716.923,A15,0,90,237.004,402.909,7714.567,A15,1,90
679,radial,0.024,0.000e0,237.004,402.909,7714.567,A15,1,0.000,251.098,414.776,7729.155,A15,1,0.000
680,tab,0.046,0.000e0,251.098,414.776,7729.155,A15,1,0.000,242.681,451.210,7756.794,A15,1,0.000
681,axial,0.007,0.000e0,237.004,402.909,7714.567,A15,1,90,242.333,398.715,7712.832,A15,2,90
682,radial,0.023,0.000e0,242.333,398.715,7712.832,A15,2,0.000,241.797,407.115,7690.891,A15,2,0.000
683,tab,0.046,0.000e0,241.797,407.115,7690.891,A15,2,0.000,214.389,439.049,7671.112,A15,2,0.000
684,axial,0.007,0.000e0,242.333,398.715,7712.832,A15,2,90,247.661,394.520,7711.095,A15,3,90
685,radial,0.024,0.000e0,247.661,394.520,7711.095,A15,3,0.000,261.110,413.333,7706.918,A15,3,0.000
686,tab,0.047,0.000e0,261.110,413.333,7706.918,A15,3,0.000,301.854,431.639,7693.993,A15,3,0.000
687,axial,0.007,0.000e0,247.661,394.520,7711.095,A15,3,90,252.989,390.326,7709.359,A15,4,90
688,radial,0.024,0.000e0,252.989,390.326,7709.359,A15,4,0.000,237.755,373.547,7703.141,A15,4,0.000
689,tab,0.047,0.000e0,237.755,373.547,7703.141,A15,4,0.000,193.952,358.727,7698.252,A15,4,0.000
690,axial,0.009,0.000e0,-1316.637,1625.963,8220.742,A16,0,90,-1323.868,1631.655,8223.098,A16,1,90
691,radial,0.024,0.000e0,-1323.868,1631.655,8223.098,A16,1,0.000,-1310.058,1650.433,8220.112,A16,1,0.000
692,tab,0.046,0.000e0,-1310.058,1650.433,8220.112,A16,1,0.000,-1265.418,1653.781,8207.533,A16,1,0.000
693,axial,0.007,0.000e0,-1323.868,1631.655,8223.098,A16,1,90,-1329.197,1635.850,8224.834,A16,2,90
694,radial,0.024,0.000e0,-1329.197,1635.850,8224.834,A16,2,0.000,-1343.860,1617.498,8224.171,A16,2,0.000
695,tab,0.046,0.000e0,-1343.860,1617.498,8224.171,A16,2,0.000,-1364.881,1576.184,8220.487,A16,2,0.000
696,axial,0.007,0.000e0,-1329.197,1635.850,8224.834,A16,2,90,-1334.525,1640.044,8226.570,A16,3,90
697,radial,0.024,0.000e0,-1334.525,1640.044,8226.570,A16,3,0.000,-1333.808,1649.799,8205.202,A16,3,0.000
698,tab,0.046,0.000e0,-1333.808,1649.799,8205.202,A16,3,0.000,-1339.779,1674.472,8166.243,A16,3,0.000
699,axial,0.007,0.000e0,-1334.525,1640.044,8226.570,A16,3,90,-1339.853,1644.239,8228.306,A16,4,90
700,radial,0.023,0.000e0,-1339.853,1644.239,8228.306,A16,4,0.000,-1333.861,1642.474,8250.960,A16,4,0.000
701,tab,0.047,0.000e0,-1333.861,1642.474,8250.960,A16,4,0.000,-1299.370,1619.155,8271.667,A16,4,0.000
702,axial,0.010,0.000e0,-862.809,-1086.236,7122.516,B12,0,90,-869.720,-1087.200,7116.069,B12,1,90
703,radial,0.024,0.000e0,-869.720,-1087.200,7116.069,B12,1,0.000,-856.953,-1075.004,7100.560,B12,1,0.000
704,tab,0.046,0.000e0,-856.953,-1075.004,7100.560,B12,1,0.000,-816.128,-1061.586,7118.324,B12,1,0.000
705,axial,0.007,0.000e0,-869.720,-1087.200,7116.069,B12,1,90,-874.811,-1087.911,7111.318,B12,2,90
706,radial,0.023,0.000e0,-874.811,-1087.911,7111.318,B12,2,0.000,-879.133,-1064.842,7112.499,B12,2,0.000
707,tab,0.047,0.000e0,-879.133,-1064.842,7112.499,B12,2,0.000,-869.626,-1022.950,7130.300,B12,2,0.000
708,axial,0.007,0.000e0,-874.811,-1087.911,7111.318,B12,2,90,-879.903,-1088.622,7106.568,B12,3,90
709,radial,0.023,0.000e0,-879.903,-1088.622,7106.568,B12,3,0.000,-863.857,-1093.448,7090.091,B12,3,0.000
710,tab,0.047,0.000e0,-863.857,-1093.448,7090.091,B12,3,0.000,-839.832,-1103.770,7051.640,B12,3,0.000
711,axial,0.007,0.000e0,-879.903,-1088.622,7106.568,B12,3,90,-884.995,-1089.333,7101.817,B12,4,90
712,radial,0.023,0.000e0,-884.995,-1089.333,7101.817,B12,4,0.000,-900.414,-1093.720,7119.000,B12,4,0.000
713,tab,0.046,0.000e0,-900.414,-1093.720,7119.000,B12,4,0.000,-909.924,-1098.878,7164.224,B12,4,0.000
714,axial,0.010,0.000e0,106.094,-1933.146,8158.898,B21,0,90,112.795,-1933.922,8165.587,B21,1,90
715,radial,0.024,0.000e0,112.795,-1933.922,8165.587,B21,1,0.000,96.142,-1936.301,8181.997,B21,1,0.000
716,tab,0.046,0.000e0,96.142,-1936.301,8181.997,B21,1,0.000,49.767,-1936.524,8178.588,B21,1,0.000
717,axial,0.007,0.000e0,112.795,-1933.922,8165.587,B21,1,90,117.733,-1934.494,8170.516,B21,2,90
718,radial,0.024,0.000e0,117.733,-1934.494,8170.516,B21,2,0.000,133.649,-1925.783,8155.581,B21,2,0.000
719,tab,0.047,0.000e0,133.649,-1925.783,8155.581,B21,2,0.000,144.523,-1908.958,8113.617,B21,2,0.000
720,axial,0.007,0.000e0,117.733,-1934.494,8170.516,B21,2,90,122.671,-1935.065,8175.445,B21,3,90
721,radial,0.023,0.000e0,122.671,-1935.065,8175.445,B21,3,0.000,111.641,-1918.837,8188.376,B21,3,0.000
722,tab,0.047,0.000e0,111.641,-1918.837,8188.376,B21,3,0.000,109.140,-1892.927,8226.908,B21,3,0.000
723,axial,0.007,0.000e0,122.671,-1935.065,8175.445,B21,3,90,127.609,-1935.637,8180.373,B21,4,90
724,radial,0.023,0.000e0,127.609,-1935.637,8180.373,B21,4,0.000,131.584,-1957.850,8173.815,B21,4,0.000
725,tab,0.046,0.000e0,131.584,-1957.850,8173.815,B21,4,0.000,111.990,-1983.821,8140.591,B21,4,0.000
726,axial,0.010,0.000e0,-687.198,-810.690,8992.805,B13,0,90,-691.588,-806.898,9000.328,B13,1,90
727,radial,0.024,0.000e0,-691.588,-806.898,9000.328,B13,1,0.000,-675.645,-816.674,9014.559,B13,1,0.000
728,tab,0.046,0.000e0,-675.645,-816.674,9014.559,B13,1,0.000,-637.580,-842.705,9020.532,B13,1,0.000
729,axial,0.007,0.000e0,-691.588,-806.898,9000.328,B13,1,90,-694.823,-804.104,9005.871,B13,2,90
730,radial,0.023,0.000e0,-694.823,-804.104,9005.871,B13,2,0.000,-708.829,-822.928,9007.185,B13,2,0.000
731,tab,0.047,0.000e0,-708.829,-822.928,9007.185,B13,2,0.000,-710.794,-861.373,8981.100,B13,2,0.000
732,axial,0.007,0.000e0,-694.823,-804.104,9005.871,B13,2,90,-698.058,-801.310,9011.414,B13,3,90
733,radial,0.024,0.000e0,-698.058,-801.310,9011.414,B13,3,0.000,-678.882,-805.030,9024.479,B13,3,0.000
734,tab,0.047,0.000e0,-678.882,-805.030,9024.479,B13,3,0.000,-670.206,-795.852,9069.232,B13,3,0.000
735,axial,0.007,0.000e0,-698.058,-801.310,9011.414,B13,3,90,-701.293,-798.516,9016.958,B13,4,90
736,radial,0.024,0.000e0,-701.293,-798.516,9016.958,B13,4,0.000,-713.947,-784.810,9002.665,B13,4,0.000
737,tab,0.047,0.000e0,-713.947,-784.810,9002.665,B13,4,0.000,-733.971,-762.142,8967.346,B13,4,0.000
738,axial,0.009,0.000e0,259.588,-1628.468,7370.352,B14,0,90,263.978,-1632.260,7362.829,B14,1,90
739,radial,0.023,0.000e0,263.978,-1632.260,7362.829,B14,1,0.000,268.081,-1651.871,7375.109,B14,1,0.000
740,tab,0.047,0.000e0,268.081,-1651.871,7375.109,B14,1,0.000,257.190,-1663.323,7418.841,B14,1,0.000
741,axial,0.007,0.000e0,263.978,-1632.260,7362.829,B14,1,90,267.213,-1635.054,7357.286,B14,2,90
742,radial,0.024,0.000e0,267.213,-1635.054,7357.286,B14,2,0.000,287.696,-1626.380,7364.867,B14,2,0.000
743,tab,0.047,0.000e0,287.696,-1626.380,7364.867,B14,2,0.000,298.068,-1601.112,7402.499,B14,2,0.000
744,axial,0.007,0.000e0,267.213,-1635.054,7357.286,B14,2,90,270.448,-1637.848,7351.742,B14,3,90
745,radial,0.024,0.000e0,270.448,-1637.848,7351.742,B14,3,0.000,257.904,-1657.548,7354.352,B14,3,0.000
746,tab,0.046,0.000e0,257.904,-1657.548,7354.352,B14,3,0.000,257.837,-1697.129,7329.948,B14,3,0.000
747,axial,0.007,0.000e0,270.448,-1637.848,7351.742,B14,3,90,273.683,-1640.642,7346.199,B14,4,90
748,radial,0.024,0.000e0,273.683,-1640.642,7346.199,B14,4,0.000,271.919,-1620.146,7334.839,B14,4,0.000
749,tab,0.047,0.000e0,271.919,-1620.146,7334.839,B14,4,0.000,258.152,-1575.743,7333.784,B14,4,0.000
750,axial,0.010,0.000e0,-467.768,-5.608,7716.887,B15,0,90,-466.454,3.501,7714.530,B15,1,90
751,radial,0.023,0.000e0,-466.454,3.501,7714.530,B15,1,0.000,-483.777,9.774,7729.118,B15,1,0.000
752,tab,0.047,0.000e0,-483.777,9.774,7729.118,B15,1,0.000,-511.120,-15.732,7756.760,B15,1,0.000
753,axial,0.007,0.000e0,-466.454,3.501,7714.530,B15,1,90,-465.485,10.212,7712.794,B15,2,90
754,radial,0.024,0.000e0,-465.485,10.212,7712.794,B15,2,0.000,-472.493,5.547,7690.854,B15,2,0.000
755,tab,0.046,0.000e0,-472.493,5.547,7690.854,B15,2,0.000,-486.443,-34.158,7671.076,B15,2,0.000
756,axial,0.007,0.000e0,-465.485,10.212,7712.794,B15,2,90,-464.517,16.924,7711.058,B15,3,90
757,radial,0.023,0.000e0,-464.517,16.924,7711.058,B15,3,0.000,-487.534,19.164,7706.881,B15,3,0.000
758,tab,0.046,0.000e0,-487.534,19.164,7706.881,B15,3,0.000,-523.761,45.296,7693.958,B15,3,0.000
759,axial,0.007,0.000e0,-464.517,16.924,7711.058,B15,3,90,-463.549,23.636,7709.321,B15,4,90
760,radial,0.023,0.000e0,-463.549,23.636,7709.321,B15,4,0.000,-441.401,18.832,7703.104,B15,4,0.000
761,tab,0.047,0.000e0,-441.401,18.832,7703.104,B15,4,0.000,-406.665,-11.692,7698.215,B15,4,0.000
762,axial,0.010,0.000e0,-748.785,-1953.523,8220.812,B16,0,90,-750.099,-1962.632,8223.168,B16,1,90
763,radial,0.024,0.000e0,-750.099,-1962.632,8223.168,B16,1,0.000,-773.266,-1960.064,8220.176,B16,1,0.000
764,tab,0.047,0.000e0,-773.266,-1960.064,8220.176,B16,1,0.000,-798.486,-1923.081,8207.586,B16,1,0.000
765,axial,0.007,0.000e0,-750.099,-1962.632,8223.168,B16,1,90,-751.067,-1969.343,8224.905,B16,2,90
766,radial,0.024,0.000e0,-751.067,-1969.343,8224.905,B16,2,0.000,-727.842,-1972.866,8224.238,B16,2,0.000
767,tab,0.046,0.000e0,-727.842,-1972.866,8224.238,B16,2,0.000,-681.554,-1970.415,8220.551,B16,2,0.000
768,axial,0.007,0.000e0,-751.067,-1969.343,8224.905,B16,2,90,-752.035,-1976.055,8226.641,B16,3,90
769,radial,0.024,0.000e0,-752.035,-1976.055,8226.641,B16,3,0.000,-760.841,-1980.313,8205.272,B16,3,0.000
770,tab,0.047,0.000e0,-760.841,-1980.313,8205.272,B16,3,0.000,-779.221,-1997.823,8166.313,B16,3,0.000
771,axial,0.007,0.000e0,-752.035,-1976.055,8226.641,B16,3,90,-753.004,-1982.767,8228.377,B16,4,90
772,radial,0.024,0.000e0,-753.004,-1982.767,8228.377,B16,4,0.000,-754.471,-1976.695,8251.032,B16,4,0.000
773,tab,0.047,0.000e0,-754.471,-1976.695,8251.032,B16,4,0.000,-751.522,-1935.163,8271.736,B16,4,0.000
774,axial,0.009,0.000e0,1373.179,-204.330,7122.554,C12,0,90,1377.470,-209.832,7116.106,C12,1,90
